"id" "SNPnames" "load.rda" "emp.p_r" "emp.q_r" "emp.p_r_log" "cand.rda25" "cand.rda3" "load.dbrda" "emp.p_db" "emp.q_db" "emp.p_db_log" "cand.dbrda25" "cand.dbrda3" "corresponding_file"
1137 "1364555173_327" 0.0142852628257056 0.758181818181818 0.98939166554826 "FALSE" "FALSE" "FALSE" 0.00745635962329524 0.713131313131313 0.994002420678666 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1138 "1364590171_219" 0.00259384386662211 0.955050505050505 0.991947258963016 "FALSE" "FALSE" "FALSE" 0.00127742782190165 0.948282828282828 0.99688659272676 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1139 "1364685007_22" 0.0076535803767768 0.871313131313131 0.990999846926779 "FALSE" "FALSE" "FALSE" 0.00351745198498202 0.861717171717172 0.996164543088002 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1140 "1364574953_518" 0.0288445628233752 0.541111111111111 0.984997795583849 "FALSE" "FALSE" "FALSE" 0.0115404513393947 0.579292929292929 0.991120080743446 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1141 "1364597931_436" -0.0229240768418783 0.627575757575758 0.987294420717367 "FALSE" "FALSE" "FALSE" -0.0120965884451461 0.562323232323232 0.990658169572423 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1142 "1364619268_347" -0.0916162967905033 0.0497979797979798 0.850161055909681 "FALSE" "FALSE" "FALSE" -0.0255498953467484 0.23 0.969626198332641 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1143 "1364563420_895" -0.0111968412220283 0.811010101010101 0.990197814079341 "FALSE" "FALSE" "FALSE" -0.00585223338330077 0.772828282828283 0.994969842020308 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1144 "1364510841_825" -0.00906550209600661 0.846363636363636 0.99068172307477 "FALSE" "FALSE" "FALSE" -0.00477960470437707 0.812828282828283 0.99553943561218 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1145 "1364519710_190" -0.0371451227763012 0.42989898989899 0.981165609254776 "FALSE" "FALSE" "FALSE" -0.0170309665691435 0.411818181818182 0.985404380362269 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1146 "1364547968_123" -0.0141884988323421 0.759494949494949 0.989413045847172 "FALSE" "FALSE" "FALSE" -0.00747071657456955 0.712828282828283 0.993997101767671 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1147 "1364566259_727" 0.0194252964386245 0.68030303030303 0.988412245558676 "FALSE" "FALSE" "FALSE" 0.00601756904236499 0.767171717171717 0.994884555895824 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1148 "1364528538_535" -0.0282705839105043 0.549090909090909 0.985239542251594 "FALSE" "FALSE" "FALSE" -0.0151534430412903 0.46959595959596 0.987972700122957 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1149 "1364585950_362" -0.0223143125974883 0.636767676767677 0.987502422038666 "FALSE" "FALSE" "FALSE" -0.0112642677573417 0.589393939393939 0.991382591442108 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1150 "1364566341_541" -0.0676795047720288 0.151515151515151 0.945201832223821 "FALSE" "FALSE" "FALSE" -0.0297084193281672 0.164747474747475 0.956809459470552 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1151 "1364584917_678" -0.0046912043739744 0.919393939393939 0.991564716920223 "FALSE" "FALSE" "FALSE" -0.00205330551524372 0.918888888888889 0.996703517544343 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1152 "1364604436_999" -0.0469031905033682 0.316767676767677 0.973962220274376 "FALSE" "FALSE" "FALSE" -0.0178136343379601 0.392525252525252 0.984382118982831 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1153 "1364536821_407" -0.031120681606133 0.508484848484849 0.984123860452605 "FALSE" "FALSE" "FALSE" -0.00779527193795223 0.69989898989899 0.993765926037859 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1154 "1364571361_80" -0.0212555589550615 0.652121212121212 0.987836959463532 "FALSE" "FALSE" "FALSE" -0.00687939202904411 0.732929292929293 0.99434050917802 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1155 "1364583924_143" 0.00504889939199849 0.915555555555556 0.991521778765511 "FALSE" "FALSE" "FALSE" 0.00216130752976941 0.914747474747475 0.996658827131543 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1156 "1364581073_348" 0.0448733583917429 0.338888888888889 0.975739122187975 "FALSE" "FALSE" "FALSE" 0.0170427126455148 0.411414141414141 0.985383933874139 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1157 "1364553195_530" 0.00151683249185418 0.974747474747475 0.9920448945021 "FALSE" "FALSE" "FALSE" 0.000689308097400548 0.971919191919192 0.99688659272676 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1158 "1364637982_442" -0.0234395578606181 0.621818181818182 0.987161048002566 "FALSE" "FALSE" "FALSE" -0.0124840458931406 0.551818181818182 0.990561329312372 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1159 "1364621946_64" -0.0606339582896914 0.198484848484848 0.958034499435035 "FALSE" "FALSE" "FALSE" -0.0304612740138004 0.155757575757576 0.954081782866369 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1160 "1364544623_501" 0.0024676328895243 0.957575757575758 0.991973281634541 "FALSE" "FALSE" "FALSE" 0.000993810640294527 0.960606060606061 0.99688659272676 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1161 "1364593473_442" -0.0571297087696181 0.225959595959596 0.963163510359161 "FALSE" "FALSE" "FALSE" -0.0266357569128737 0.212525252525253 0.966700939571333 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1162 "1364547384_262" -0.0430866619245538 0.362222222222222 0.977383949014119 "FALSE" "FALSE" "FALSE" -0.0227913427183083 0.28010101010101 0.976051243817967 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1163 "1364564499_440" 0.0325331667827423 0.49030303030303 0.983476294283376 "FALSE" "FALSE" "FALSE" 0.0137168930258657 0.510808080808081 0.989455705938819 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1164 "1364644207_415" 0.0261813886182069 0.580606060606061 0.986130366356143 "FALSE" "FALSE" "FALSE" 0.0110141272245381 0.597979797979798 0.991598857015611 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1165 "1364537715_657" 0.0458461560474882 0.327777777777778 0.974875784797684 "FALSE" "FALSE" "FALSE" 0.0230321813260109 0.275151515151515 0.97551744545609 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1166 "1364592424_125" -0.0294299186264443 0.533636363636364 0.984947978108204 "FALSE" "FALSE" "FALSE" -0.0114006988433839 0.584646464646465 0.991260323891026 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1167 "1364486674_125" -0.0287858729524861 0.541919191919192 0.985022594772521 "FALSE" "FALSE" "FALSE" -0.0104492625742992 0.613737373737374 0.991980254564957 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1168 "1364579453_382" 0.0172490868506127 0.712626262626263 0.988601798869846 "FALSE" "FALSE" "FALSE" 0.00815604508783546 0.688484848484848 0.993554719226832 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1169 "1364533404_749" 0.0449652582618779 0.337676767676768 0.975647628497433 "FALSE" "FALSE" "FALSE" 0.0102393218291057 0.622222222222222 0.992177736348355 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1170 "1364502798_240" -0.0342926343379858 0.467777777777778 0.982605562501107 "FALSE" "FALSE" "FALSE" -0.0127743606565807 0.542121212121212 0.990434188330589 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1171 "1364582914_80" 0.00863076961311046 0.853535353535354 0.990775051050762 "FALSE" "FALSE" "FALSE" 0.00251370038876585 0.901818181818182 0.996559307298741 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1172 "1364614282_252" -0.0419785119377096 0.374444444444444 0.978165652772433 "FALSE" "FALSE" "FALSE" -0.0224830318286998 0.285050505050505 0.976567059285564 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1173 "1364566656_714" 0.00247807809668774 0.957373737373737 0.991971204822566 "FALSE" "FALSE" "FALSE" 0.00092768791128592 0.963333333333333 0.99688659272676 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1174 "1364597417_306" -0.0251553435251825 0.598080808080808 0.986584475555144 "FALSE" "FALSE" "FALSE" -0.00668400595364687 0.741111111111111 0.9944750183698 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1175 "1364589878_899" -0.0259558499971759 0.584141414141414 0.986224396169426 "FALSE" "FALSE" "FALSE" -0.0139201169469774 0.505959595959596 0.989293557534343 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1176 "1364505575_406" -0.02243935868087 0.634646464646465 0.987454948795922 "FALSE" "FALSE" "FALSE" -0.0115786455318451 0.577777777777778 0.991079924739413 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1177 "1364513040_900" -0.0700464675773211 0.135757575757576 0.939032313988385 "FALSE" "FALSE" "FALSE" -0.0333635734947549 0.122828282828283 0.940903450423687 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1178 "1364583045_682" 0.0611217397572299 0.194949494949495 0.957274212061135 "FALSE" "FALSE" "FALSE" 0.0276140476103791 0.195656565656566 0.963879005131513 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1179 "1364510011_595" -0.0856045140510937 0.0682828282828283 0.886510242013483 "FALSE" "FALSE" "FALSE" -0.0423120502243799 0.0547474747474748 0.871593004927195 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1180 "1364529378_186" 0.0479730872610765 0.307676767676768 0.973160034378503 "FALSE" "FALSE" "FALSE" 0.0257336040708834 0.227878787878788 0.969294145209536 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1181 "1364581153_84" 0.0242227871370156 0.610808080808081 0.986899105428391 "FALSE" "FALSE" "FALSE" 0.0116113988754204 0.576666666666667 0.991050344973264 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1182 "1364533253_743" 0.000596028058852843 0.990707070707071 0.99210216503567 "FALSE" "FALSE" "FALSE" 0.000307852492917967 0.988484848484849 0.99688659272676 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1183 "1364506172_132" 0.0265021577376425 0.576161616161616 0.986010546249992 "FALSE" "FALSE" "FALSE" 0.0079110514385535 0.696060606060606 0.993695663795078 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1184 "1364597958_472" -0.0318917508971429 0.498888888888889 0.98378786487369 "FALSE" "FALSE" "FALSE" -0.0169420444092723 0.414444444444444 0.985536331195291 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1185 "1364587658_437" -0.00380977465828326 0.935656565656566 0.991742770485425 "FALSE" "FALSE" "FALSE" -0.00204394308939418 0.919090909090909 0.996705687364168 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1186 "1364537924_198" 0.00726577625940631 0.878484848484848 0.991087983956052 "FALSE" "FALSE" "FALSE" 0.00278523724364447 0.89040404040404 0.996499707627084 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1187 "1364506910_268" 0.10345603481035 0.0255555555555556 0.743355505471508 "FALSE" "FALSE" "FALSE" 0.037009587018866 0.0897979797979798 0.918822426528965 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1188 "1364515330_449" 0.0980399202737611 0.034949494949495 0.79876088476131 "FALSE" "FALSE" "FALSE" 0.0420126106319383 0.0563636363636364 0.874959505480765 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1189 "1364649745_433" -0.00448344267046836 0.924242424242424 0.991618450052876 "FALSE" "FALSE" "FALSE" -0.00181035309413942 0.927878787878788 0.996799169012106 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1190 "1364532818_847" -0.00585083888240813 0.902626262626263 0.991374486448587 "FALSE" "FALSE" "FALSE" -0.00313750096082776 0.877272727272727 0.996348979745424 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1191 "1364517794_460" 0.0986284841807226 0.0330303030303031 0.789459901410654 "FALSE" "FALSE" "FALSE" 0.0470383174084516 0.034949494949495 0.810021275616625 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1192 "1364595532_857" -0.0755693816267473 0.108686868686869 0.924579246793483 "FALSE" "FALSE" "FALSE" -0.037756561856371 0.0832323232323232 0.912540422291162 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1193 "1364587364_369" 0.0383017825692384 0.416464646464646 0.980510606103571 "FALSE" "FALSE" "FALSE" 0.0161491027821154 0.437777777777778 0.986640529397584 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1194 "1364589657_84" -0.0598500381097845 0.204949494949495 0.959359786992478 "FALSE" "FALSE" "FALSE" -0.0278836682062945 0.19040404040404 0.962749968401732 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1195 "1364519893_159" -0.0197966932569642 0.674848484848485 0.98830459878231 "FALSE" "FALSE" "FALSE" -0.00528083462723485 0.794141414141414 0.995280398295154 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1196 "1364525827_115" 0.0954195626161511 0.0409090909090909 0.823073319622082 "FALSE" "FALSE" "FALSE" 0.0486399336128933 0.0290909090909091 0.779360391978703 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1197 "1364514796_578" 0.0215841113699824 0.646666666666667 0.987719904171654 "FALSE" "FALSE" "FALSE" 0.0115278112278804 0.57989898989899 0.991136085297275 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1198 "1364548939_334" 0.0626572501016394 0.183434343434343 0.954604259683928 "FALSE" "FALSE" "FALSE" 0.0285905212148498 0.179393939393939 0.960694647608354 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1199 "1364590405_355" 0.0350755142417258 0.457171717171717 0.982166450553111 "FALSE" "FALSE" "FALSE" 0.016329421022461 0.431818181818182 0.986369622841486 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1200 "1364608768_166" -0.0371697061370908 0.429494949494949 0.98114649517564 "FALSE" "FALSE" "FALSE" -0.00959882376221971 0.642121212121212 0.992620691575327 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1201 "1364675041_505" -0.0707596157865955 0.132020202020202 0.937366873585917 "FALSE" "FALSE" "FALSE" -0.0278881172597388 0.19020202020202 0.962705352991638 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1202 "1364504363_781" 0.030420094725971 0.518686868686869 0.98446767948287 "FALSE" "FALSE" "FALSE" 0.00944916012059433 0.647575757575758 0.992737422846738 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1203 "1364672128_899" -0.0138099275380416 0.764949494949495 0.989501080328229 "FALSE" "FALSE" "FALSE" -0.00586762025755571 0.772323232323232 0.994962277388962 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1204 "1364660833_859" -0.0456613282122963 0.32989898989899 0.975044974697729 "FALSE" "FALSE" "FALSE" -0.0178949241885407 0.390606060606061 0.984275028542257 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1205 "1364593368_496" -0.0995666215602973 0.0320202020202021 0.784214122626787 "FALSE" "FALSE" "FALSE" -0.051272620063066 0.0217171717171717 0.7238624599412 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1206 "1364541890_355" 0.0162074826748494 0.73010101010101 0.98891628757512 "FALSE" "FALSE" "FALSE" 0.00853947604435155 0.676161616161616 0.993318791648663 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1207 "1364522532_61" -0.0176087932526947 0.707676767676768 0.988573812584029 "FALSE" "FALSE" "FALSE" -0.00592794785487987 0.770606060606061 0.994936484338275 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1208 "1364607099_401" -0.00758376724373081 0.872828282828283 0.991018586788095 "FALSE" "FALSE" "FALSE" -0.00401835885854265 0.841818181818182 0.995918777249851 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1209 "1364617303_445" 0.0861773796020507 0.0664646464646464 0.88372570233173 "FALSE" "FALSE" "FALSE" 0.0438431205121464 0.0484848484848485 0.856743693309922 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1210 "1364539844_972" -0.0376973369683136 0.424040404040404 0.980884964826524 "FALSE" "FALSE" "FALSE" -0.0180591918116577 0.386262626262626 0.98402882484155 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1211 "1364533942_995" 0.0336980748271916 0.476060606060606 0.982935139339534 "FALSE" "FALSE" "FALSE" 0.0180254845763514 0.387070707070707 0.984075039157463 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1212 "1364521193_368" 0.00490092475331238 0.917070707070707 0.991538770530377 "FALSE" "FALSE" "FALSE" 0.00206866668106361 0.918080808080808 0.996694828810492 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1213 "1364569123_381" 0.0453542782150924 0.332626262626263 0.975259418127055 "FALSE" "FALSE" "FALSE" 0.0208765861689796 0.318686868686869 0.979659458378021 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1214 "1364604375_280" -0.024845980252262 0.602020202020202 0.986683260947986 "FALSE" "FALSE" "FALSE" -0.0111384132639518 0.592828282828283 0.9914698380336 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1215 "1364611697_413" 0.0304738808155025 0.517676767676768 0.984434231893387 "FALSE" "FALSE" "FALSE" 0.0159691558337096 0.444343434343434 0.986930737814277 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1216 "1364622047_381" 0.0648376787479059 0.167373737373737 0.950298455726711 "FALSE" "FALSE" "FALSE" 0.0249678344762794 0.24 0.97111532398808 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1217 "1364593165_713" -0.0114665630516236 0.805555555555556 0.990119416196292 "FALSE" "FALSE" "FALSE" -0.00606891592210464 0.764747474747475 0.994847623013715 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1218 "1364588305_719" -0.0460548127320625 0.325757575757576 0.974712658659769 "FALSE" "FALSE" "FALSE" -0.0227520241788204 0.281010101010101 0.976147306335357 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1219 "1364595367_459" -0.0233340011629331 0.623030303030303 0.98718932831085 "FALSE" "FALSE" "FALSE" -0.0124095787034281 0.553939393939394 0.990561329312372 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1220 "1364531568_671" 0.0377328392526175 0.423636363636364 0.980865329927056 "FALSE" "FALSE" "FALSE" 0.017189538097975 0.407878787878788 0.985203336030761 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1221 "1364516498_311" -0.00336390303988204 0.943434343434343 0.991825778457734 "FALSE" "FALSE" "FALSE" -0.00171474293168039 0.931919191919192 0.996841563218941 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1222 "1364638902_60" 0.0396356134524617 0.400707070707071 0.97968760378058 "FALSE" "FALSE" "FALSE" 0.0210128235269227 0.316060606060606 0.979441058529517 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1223 "1364577886_45" -0.0566830649408116 0.22969696969697 0.963770010349233 "FALSE" "FALSE" "FALSE" -0.0262713664867471 0.218787878787879 0.967800948361481 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1224 "1364522161_324" 0.0247973325347985 0.602828282828283 0.986703367457833 "FALSE" "FALSE" "FALSE" 0.00880418339054847 0.667676767676768 0.993151355226095 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1225 "1364657564_377" 0.0190387767112511 0.687272727272727 0.988419184948083 "FALSE" "FALSE" "FALSE" 0.00493726967452946 0.808080808080808 0.995474748716102 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1226 "1364570383_957" -0.0107453280424839 0.818484848484848 0.990303570785582 "FALSE" "FALSE" "FALSE" -0.00576613721838933 0.776363636363636 0.995022522050742 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1227 "1364535118_926" -0.0244565367021052 0.607373737373737 0.98681548471606 "FALSE" "FALSE" "FALSE" -0.0107762061209652 0.604949494949495 0.991769966375871 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1228 "1364593119_761" 0.141479054355857 0.00202020202020203 0.189040366444765 "FALSE" "FALSE" "FALSE" 0.0653741031829047 0.00383838383838386 0.329772464709382 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1229 "1364513914_588" 0.0712276311918328 0.129191919191919 0.936046699794831 "FALSE" "FALSE" "FALSE" 0.0377408975742672 0.0835353535353536 0.912850071690334 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
1230 "1364623008_797" 0.0571021243820851 0.226161616161616 0.963196786814119 "FALSE" "FALSE" "FALSE" 0.0225053616083856 0.284545454545455 0.976515222542531 "FALSE" "FALSE" "FALSE" "1R_P90_1351142954_453_1_NumPops=90_NumInd=20Bayenv2LFMMpca.Cpval"
